Starting RemoveRandom Benchmark Sync
OurIMPL 0	122	1344	1017	2152	1901	3899	11376	50170	38155	88272	207662	391416	900039	3326108	19952127	67147972	15017779	86664245	289794318	951561374
OurIMPL 1	91	699	693	1435	1858	3284	6383	12295	72276	81301	238712	447610	915200	4847201	3717217	92807754	137206194	298094919	490012759	936540721
OurIMPL 2	98	913	640	1109	3028	5025	15458	70458	37647	69606	272472	392482	19012298	1916237	26475049	48728645	178026457	162207698	427686514	644386475
OurIMPL 3	110	1373	675	1539	2772	3832	17984	18057	51367	112966	193647	450899	970751	1774832	3349596	68200495	92750082	155292775	324130554	77616775
OurIMPL 4	113	765	633	1138	2458	3482	6792	27943	44225	169527	227328	508926	885506	8158930	36096687	46551269	99249937	228588853	229730405	401450667
OurIMPL 5	95	811	738	1226	5247	5886	7584	17278	55512	106583	256350	448493	940949	8608878	32582407	32860077	163654063	151176115	261582627	375337696
OurIMPL 6	113	1157	790	2339	1794	5088	10567	16477	57358	90223	233833	476829	919787	1796888	49907384	32460257	107842673	146960631	273683489	861922396
OurIMPL 7	103	984	847	2639	2570	5351	8170	15792	32354	145258	295133	496674	932677	1900490	44289207	9634448	110536352	150861341	247638981	571114571
OurIMPL 8	79	788	712	1194	1806	5046	6938	26685	53571	129551	186423	449783	980180	1883248	4085907	53769972	88044732	230933289	546585731	686280108
OurIMPL 9	95	822	642	1169	2948	3339	16524	31523	51192	117967	246848	5346117	929732	15404226	8301693	52384199	120145751	243623184	419159754	265476712


Starting RemoveHead Benchmark Concurrent 4
JavaIMPL 0	199	198	1086	1145	2145	3640	4496	26637	47474	82067	192258	489326	1127894	2233316	4575312	8514527	16507901	34689448	70175388	142770018
JavaIMPL 1	215	208	1546	1137	1360	2293	8334	23076	53087	84822	161548	542632	1033620	2445351	4007502	8480174	15468942	30523333	64047260	132218260
JavaIMPL 2	222	149	2815	979	2003	2654	10482	23365	63212	54971	158876	257809	1180689	2216950	4226808	8422207	16046503	35989637	66821678	141738074
JavaIMPL 3	242	246	1633	1438	1698	3284	10847	34298	59467	122196	287841	555483	1150969	2264720	4139425	9565018	24754373	36237014	74522013	143944948
JavaIMPL 4	230	256	1338	1867	1085	2956	11059	27986	76935	128834	258474	563642	953533	2248439	3959676	7889000	15163948	37202056	69156717	146814049
JavaIMPL 5	150	159	1391	958	1910	3983	11043	11549	31704	119772	141840	480803	649100	1837461	3937737	8333700	20713864	46174150	77702838	178176410
JavaIMPL 6	174	183	1770	825	1251	2114	7167	20901	60548	120693	260701	566537	1139426	2266480	4228605	9559872	20077797	39267291	72387986	140205050
JavaIMPL 7	232	266	1577	841	1809	3016	4302	29918	56188	113347	215122	502336	1013288	2062045	3770868	8906057	15029558	31736462	71103500	139159544
JavaIMPL 8	193	255	1785	934	1857	2456	6129	30400	28065	128818	157529	502157	1140730	2200668	3837580	9318561	14913443	36491334	78106512	138912095
JavaIMPL 9	172	174	1720	871	2812	3508	5933	26412	62235	111369	248920	503503	1072827	2256269	4315639	8928259	19075278	37078966	75787108	156514628
